Jack Graham (RIC), RIC,MID, ,100,38,38,54,0,51,131,74,50,71,72,72,72,0,72,63,72,71,67,72,72,72,72,268800,268800,268800,276000,261600,261600,256100,293300,328800,354000,338600,343300,347100,347100,350000,348000,346600,345100,345800,346400,347200,350100,352100
Ben *** Griffiths (RIC), RIC,FWD, ,0,0,0,0,0,0,0,0,0,61,74,56,61,0,76,61,53,61,46,61,66,74,63,197900,197900,197900,197900,197900,197900,197900,197900,197900,197900,197900,229800,253100,253100,271000,286400,294000,292900,285400,283400,284200,297300,307800
Shaun Grigg (RIC), RIC,MID, ,45,64,76,88,92,64,0,0,64,75,79,72,72,0,67,72,76,82,77,72,76,79,70,486300,486300,486300,439700,426100,429100,424400,424400,424400,408200,381300,379400,376600,376600,369200,363900,361700,366800,372800,375400,374600,375000,374300
Dylan Grimes (RIC), RIC,DEF, ,28,38,62,68,48,52,93,50,30,56,54,62,57,0,62,48,61,49,47,57,50,54,58,304100,304100,304100,280400,281900,287800,286600,296400,303700,299000,266400,271400,275400,275400,282000,280500,281200,275900,271600,266700,263600,264400,265400
Shaun Hampson (RIC), RIC,RUC, ,0,0,0,0,0,0,0,0,0,68,68,71,76,0,61,62,66,77,61,76,81,68,70,272100,272100,272100,272100,272100,272100,272100,272100,272100,272100,272100,291100,308600,308600,318200,321200,319000,324500,328000,335100,342100,350300,353700
Jack Higgins (RIC), RIC,FWD, MID,0,0,63,0,91,71,78,51,0,71,71,71,71,0,71,71,71,71,71,71,71,71,71,130800,130800,130800,130800,130800,130800,196900,251700,273300,273300,297200,312200,323100,323100,331100,336900,341200,344300,346600,348200,349400,350300,350900
Bachar Houli (RIC), RIC,DEF, ,0,57,73,87,90,69,82,94,62,74,80,71,100,0,76,82,78,73,88,100,78,80,78,517400,517400,517400,517400,478400,464900,451600,438800,430100,420400,395700,389500,396500,396500,399800,407200,402800,398200,397500,406800,415900,418900,411300
Kane Lambert (RIC), RIC,MID, FWD,71,49,72,119,119,77,120,113,64,100,98,103,97,0,82,96,101,110,99,97,91,98,86,472500,472500,472500,432600,426300,453600,474200,488900,495800,494700,471200,478500,482500,482500,478300,472100,469400,479900,488900,493700,488800,484700,476800
Sam Lloyd (RIC), RIC,FWD, ,0,0,64,0,78,0,99,92,53,72,73,84,62,0,80,66,79,76,98,62,89,73,87,345700,345700,345700,345700,345700,345700,345700,361200,384100,389500,366900,370200,368200,368200,369800,362900,365500,365600,380000,382900,390900,385500,392700
Oleg Markov (RIC), RIC,DEF, ,0,0,0,0,0,0,0,0,0,44,42,37,44,0,39,44,40,44,46,44,42,42,45,205700,205700,205700,205700,205700,205700,205700,205700,205700,205700,205700,205100,204700,204700,203100,205000,204600,206600,208900,212400,214100,213500,213500
Dustin Martin (RIC), RIC,MID, ,139,160,93,141,91,88,87,64,103,86,86,86,86,0,79,92,92,75,89,86,91,86,94,656000,656000,656000,656900,660600,632800,608000,564600,519400,492700,468100,457100,449000,449000,440000,436100,436000,434100,431400,426700,430400,431800,436400
Kamdyn McIntosh (RIC), RIC,DEF, MID,50,28,69,51,72,21,92,63,35,57,64,56,58,0,53,52,55,52,58,58,55,64,57,358100,358100,358100,328600,308400,313600,294800,298900,297100,301800,281200,284400,287200,287200,284300,280400,276200,272700,272800,274300,276700,281100,283900
Connor Menadue (RIC), RIC,MID, ,0,0,0,0,0,0,0,0,0,57,61,59,55,0,49,48,54,57,50,55,55,61,59,301800,301800,301800,301800,301800,301800,301800,301800,301800,301800,301800,299400,296800,296800,289600,279300,271500,269300,268500,268400,267500,271700,276600
Anthony Miles (RIC), RIC,MID, ,0,0,0,0,0,0,0,0,0,70,70,80,60,0,85,59,60,70,67,60,81,70,69,310500,310500,310500,310500,310500,310500,310500,310500,310500,310500,310500,325000,331200,331200,342400,341200,340300,332900,331100,329800,333700,337900,345000
Ben Miller (RIC), RIC,RUC, ,0,0,0,0,0,0,0,0,0,24,23,24,24,0,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Callum Moore (RIC), RIC,FWD, ,0,0,0,0,0,0,0,0,0,40,41,41,41,0,41,41,41,40,41,41,41,41,41,133600,133600,133600,133600,133600,133600,133600,133600,133600,133600,133600,152000,166000,166000,176200,183600,189100,192600,195100,196900,198700,200100,201000
Patrick Naish (RIC), RIC,FWD, MID,0,0,0,0,0,0,0,0,0,24,23,24,24,0,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Toby Nankervis (RIC), RIC,RUC, ,95,108,101,81,71,125,81,111,93,97,92,102,75,0,91,92,100,96,115,75,89,92,94,488300,488300,488300,494500,494300,477900,475000,472100,486700,482700,481500,481500,471800,471800,464200,454300,458200,463200,477200,476200,472400,459300,458300
Dion Prestia (RIC), RIC,MID, ,0,0,0,86,90,66,67,0,0,82,73,75,91,0,85,77,70,73,75,91,80,73,80,456000,456000,456000,456000,456000,456000,443300,424600,424600,424600,395800,391700,392800,392800,399000,404400,399000,389600,381900,385600,391500,394900,392400
Alex Rance (RIC), RIC,DEF, ,83,99,113,75,97,79,98,91,78,84,83,88,95,0,91,91,93,77,88,95,94,83,103,492300,492300,492300,493400,492100,490700,472700,469100,462600,457100,435700,432100,434300,434300,439600,444700,447600,443500,439100,436700,442600,444700,449800
Jack Riewoldt (RIC), RIC,FWD, ,101,70,115,88,65,96,93,85,114,81,83,100,87,0,95,77,88,85,94,87,92,83,84,455200,455200,455200,462100,462800,461500,450400,443800,446800,456700,459000,453100,451500,451500,455600,448400,443600,435600,437300,438100,441800,439700,436700
Daniel Rioli (RIC), RIC,FWD, ,0,0,0,0,0,0,0,0,0,86,82,66,81,0,79,78,80,67,81,81,100,82,59,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,340900,353500,360400,360400,364100,372200,377600,376300,376600,377300,392500,404100,402800
Jayden Short (RIC), RIC,DEF, ,76,67,64,86,89,93,50,83,77,81,81,89,81,0,74,74,85,85,88,81,85,81,92,319900,319900,319900,327500,338600,356900,382200,383900,381600,372500,384000,392500,398800,398800,400200,394600,392200,395300,403900,408400,411700,410900,415300
Derek Smith (RIC), RIC,DEF, ,0,0,0,0,0,0,0,0,0,21,20,21,21,0,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Ivan Soldo (RIC), RIC,RUC, ,0,0,0,0,0,0,0,0,0,46,46,46,49,0,46,46,42,46,46,49,44,46,50,228300,228300,228300,228300,228300,228300,228300,228300,228300,228300,228300,228300,229700,229700,230700,231400,228800,226900,225600,227700,228400,228900,229700
Tyson Stengle (RIC), RIC,FWD, ,0,0,0,0,0,0,0,0,0,36,39,41,39,0,39,39,39,36,39,39,39,39,39,148200,148200,148200,148200,148200,148200,148200,148200,148200,148200,148200,160000,170000,170000,177300,181700,185000,186000,186700,187300,189100,190300,191200
Jacob Townsend (RIC), RIC,FWD, ,78,41,26,62,32,0,82,43,55,52,55,55,55,0,55,52,55,52,57,55,55,55,55,321600,321600,321600,300900,279500,259900,259900,269300,267000,275400,268100,268100,269500,269500,270500,269900,269400,267800,268800,269500,271400,271800,272100
Nick Vlastuin (RIC), RIC,DEF, ,54,0,103,83,0,58,59,127,66,90,82,79,78,0,79,65,79,87,75,78,79,82,75,430100,430100,430100,430100,424400,424400,421000,398000,399900,404600,414300,414600,409500,409500,404400,394500,387700,386300,389700,391700,389700,391400,391300
Blake Acres (STK), STK,MID, FWD,144,90,97,92,107,76,0,84,0,95,84,110,88,0,80,95,86,95,104,81,65,96,95,412300,412300,412300,450800,457200,470000,468300,468300,461600,461600,446800,455300,458500,458500,459000,452600,447100,449800,455700,457900,446100,433800,431100
David Armitage (STK), STK,MID, ,79,76,47,0,0,0,70,30,18,43,45,48,47,0,43,49,48,48,46,49,54,47,46,310100,310100,310100,318000,318000,318000,318000,319400,299100,271200,221700,222700,225200,225200,226100,227200,228400,231500,232500,233700,237200,240200,241100
Logan Austin (STK), STK,DEF, ,0,0,0,0,0,0,0,0,0,41,43,47,37,0,39,43,43,41,48,45,43,40,40,159700,159700,159700,159700,159700,159700,159700,159700,159700,159700,159700,175100,184600,184600,189700,191700,195800,199700,204800,209400,213700,213200,210700
Josh Battle (STK), STK,FWD, ,0,0,0,0,0,0,0,0,0,8,8,8,8,0,8,8,8,8,8,8,8,8,8,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,101200,99700,99700,99700,99700,99700,99700,99700,99700,99700,99700,99700
Jack Billings (STK), STK,FWD, ,133,79,54,65,85,47,57,54,57,72,59,56,56,0,63,60,68,54,59,60,56,63,62,509500,509500,509500,493000,451900,424700,400100,377800,346700,328200,318700,316300,307400,307400,302600,301000,305200,304200,303000,298500,296200,296300,297300
Nathan J. Brown (STK), STK,DEF, ,44,40,60,46,25,56,35,51,57,44,42,44,45,0,52,41,41,39,44,49,41,52,39,210400,210400,210400,218900,226800,226000,222900,215200,220800,225100,233500,228600,225500,225500,227600,227800,226200,219200,215400,216200,217700,222400,221400
Josh Bruce (STK), STK,FWD, ,76,79,57,0,0,0,0,0,0,61,73,53,86,0,56,59,69,71,68,63,86,74,68,371900,371900,371900,367900,367900,367900,367900,367900,367900,367900,345800,336000,340000,340000,335300,334700,326600,327400,331900,332600,339800,347700,355700
Jake Carlisle (STK), STK,DEF, ,71,105,64,96,57,90,64,38,0,72,56,73,71,0,75,80,70,64,72,76,77,80,67,376100,376100,376100,383400,401400,393400,397800,385900,367800,367800,327200,328700,329400,329400,338400,348000,354600,354500,350900,350900,356800,364600,366300
Hunter Clark (STK), STK,MID, ,40,26,0,0,47,0,48,56,82,52,52,52,52,0,51,52,52,52,51,52,52,52,45,175800,175800,175800,175800,175800,180300,180300,186300,203600,231700,268500,265700,263700,263700,261800,260400,259400,259100,258400,257900,257500,257700,254700
Oscar Clavarino (STK), STK,DEF, ,0,0,0,0,0,0,0,0,0,24,23,24,24,0,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Nicholas Coffield (STK), STK,DEF, MID,0,0,66,80,61,24,59,64,47,51,51,51,51,0,51,51,51,51,52,51,51,43,51,171300,171300,171300,171300,171300,219300,235000,236600,238600,250100,252800,252900,253000,253000,253000,253000,253000,253000,253500,253900,254200,250400,247600
Ray Connellan (STK), STK,FWD, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Luke Dunstan (STK), STK,MID, ,0,0,101,120,81,46,114,99,102,93,85,73,104,0,84,95,90,99,92,90,85,76,92,485200,485200,485200,485200,485200,493300,472800,454300,447800,467700,470400,455600,449700,449700,445000,451400,449800,455300,458000,459900,455200,444500,437600
Nathan Freeman (STK), STK,MID, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Jarryn Geary (STK), STK,DEF, ,100,128,49,116,57,91,63,45,87,49,61,69,62,0,69,68,71,73,72,68,66,71,76,362400,362400,362400,390000,418700,408300,418100,400800,381900,366000,342200,329900,326700,326700,327900,328300,332600,337600,343000,345600,344400,343000,345600
Sam Gilbert (STK), STK,DEF, ,0,0,0,62,73,81,69,69,0,80,65,73,75,0,81,77,84,86,66,65,60,72,67,358300,358300,358300,358300,358300,358300,359900,363500,363600,363600,360600,360700,358500,358500,364100,369900,378200,386500,387700,380100,362900,353000,346600
Hugh Goddard (STK), STK,DEF, ,0,0,0,0,0,0,0,0,0,50,42,46,46,0,45,49,46,50,46,46,46,46,52,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,152000,170800,170800,185900,198300,207400,216200,221300,225000,226000,226700,229900
Jade Gresham (STK), STK,FWD, ,96,81,43,60,53,36,79,70,78,74,60,59,67,0,63,54,57,65,58,63,60,51,67,364600,364600,364600,366000,352100,329500,308700,301400,302900,322600,339100,333800,326900,326900,323200,318200,310100,305100,303200,304500,303200,299100,297900
Tom Hickey (STK), STK,RUC, ,0,0,0,95,90,72,107,90,88,89,87,64,84,0,94,111,105,89,89,95,87,72,77,327200,327200,327200,327200,327200,327200,355400,380800,398500,418200,428100,419800,411500,411500,408600,427500,450700,465400,466300,462500,458800,448500,432900
Darragh Joyce (STK), STK,DEF, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Doulton Langlands (STK), STK,DEF, MID,0,0,0,0,0,0,0,0,0,24,24,24,24,0,24,24,24,24,24,24,24,24,24,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,118900,119000,119000,119000,119000,119000,119000,119000,119000,119000,119000,119000,119000
Ben Long (STK), STK,FWD, ,61,51,35,65,97,45,65,0,0,70,61,61,61,0,63,61,61,70,72,61,64,57,59,168200,168200,168200,189300,207300,241300,269900,290500,290500,290500,301200,305700,305000,305000,305400,305600,305800,309100,316400,321700,322900,317100,312000
Billy Longer (STK), STK,RUC, ,34,18,0,0,0,0,0,0,0,77,82,61,69,0,75,53,67,75,72,76,81,67,56,429500,429500,429500,429500,429500,429500,429500,429500,429500,429500,350300,354100,353300,353300,349600,343300,337800,333800,339300,347300,355900,360000,354100
Jack Lonie (STK), STK,FWD, ,0,0,0,41,0,0,0,0,64,39,48,41,54,0,51,49,54,41,42,46,57,47,43,356000,356000,356000,356000,356000,356000,356000,356000,356000,356000,304300,279400,267900,267900,260800,259300,258100,252800,245800,237200,237900,240700,241500
Rowan Marshall (STK), STK,FWD, ,0,0,79,39,0,0,29,41,36,45,45,45,45,0,40,45,45,45,45,45,45,45,45,219400,219400,219400,219400,219400,219400,219400,226600,214300,203900,204800,209900,213600,213600,214100,214400,214700,217100,218900,220100,221000,221700,222200
Paddy McCartin (STK), STK,FWD, ,24,46,47,57,67,64,22,0,0,47,54,51,44,0,60,48,44,58,54,56,64,61,51,234500,234500,234500,224500,232700,248400,266600,263800,263800,263800,239000,242400,243600,243600,247100,248400,249200,249000,251500,258700,266600,275500,279800
Daniel McKenzie (STK), STK,DEF, ,0,0,0,0,0,0,0,0,0,52,58,63,53,0,50,50,53,48,53,60,50,53,53,232200,232200,232200,232200,232200,232200,232200,232200,232200,232200,232200,246800,257900,257900,262500,260100,258300,256100,255800,258700,261700,264000,262500
Tim Membrey (STK), STK,FWD, ,107,30,0,0,23,74,74,72,52,60,53,50,46,0,56,49,66,66,50,60,69,68,56,410400,410400,410400,410400,410400,374300,331700,319600,331900,330800,310100,299300,285100,285100,276100,269100,272900,280100,285900,287400,289900,299700,305100
Darren Minchington (STK), STK,FWD, ,0,0,0,0,0,0,0,0,0,59,59,44,60,0,58,59,53,59,61,52,61,58,63,257700,257700,257700,257700,257700,257700,257700,257700,257700,257700,257700,260500,263100,263100,264400,272100,274700,277000,279500,280900,282900,282900,287900
Jack Newnes (STK), STK,MID, ,88,69,99,36,12,87,82,72,73,56,61,53,67,0,62,63,71,66,68,74,68,58,61,465800,465800,465800,456400,427700,381200,340400,330400,349100,356300,340400,324500,317800,317800,313300,314500,317200,320900,325900,330900,335400,334300,327700
Ben Paton (STK), STK,DEF, ,0,0,0,0,0,0,0,0,0,24,23,24,24,0,23,24,24,23,24,24,23,24,24,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,117400,117500,117500,117600,117600,117600,117600,117600,117600,117600,117600,117600
Ed Phillips (STK), STK,MID, ,0,0,0,0,0,0,0,87,49,68,68,68,68,0,68,68,68,68,68,68,68,68,68,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,215300,248300,272400,272400,290100,302900,312300,319200,324200,327800,330500,332400,333900
Lewis Pierce (STK), STK,RUC, ,0,0,0,0,0,0,0,0,0,38,38,38,38,0,38,38,38,38,38,38,38,38,38,125300,125300,125300,125300,125300,125300,125300,125300,125300,125300,125300,142400,154900,154900,164000,170600,175500,179100,181700,183600,185000,186000,186700
Bailey Rice (STK), STK,DEF, ,0,0,0,0,0,0,0,0,55,55,55,55,55,0,55,55,55,55,55,55,55,55,55,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,164100,193500,215000,215000,230600,242000,250400,256600,261000,264200,266600,268300,269600
Dylan Roberton (STK), STK,DEF, ,90,70,79,35,0,0,0,0,0,54,57,60,58,0,72,56,60,58,67,60,58,67,64,509000,509000,509000,480500,436400,436400,436400,436400,436400,436400,352800,334000,322100,322100,320100,316800,315300,308000,307600,307300,307000,306800,308500
Sebastian Ross (STK), STK,MID, ,113,98,105,55,160,86,107,68,79,107,108,100,91,0,89,104,109,114,83,89,108,92,105,555300,555300,555300,549000,520100,527100,521900,540500,511700,487100,474000,486800,489000,489000,482100,478900,484600,500000,501800,494200,485900,483900,489600
Shane Savage (STK), STK,DEF, ,92,97,121,100,58,107,72,75,91,85,80,86,87,0,91,83,85,95,81,75,72,70,79,479700,479700,479700,490800,504200,497000,483700,460600,450100,435000,428200,424800,423200,423200,427000,428400,428600,430400,430900,426800,413600,399000,390100
Jack Sinclair (STK), STK,MID, ,49,54,99,73,106,61,0,0,96,92,76,81,96,0,105,108,84,75,84,75,91,97,88,459500,459500,459500,427700,416400,431900,424700,424700,424700,427600,427200,423200,422000,422000,434100,455000,464900,458800,443600,428500,424600,427500,435500
Jack Steele (STK), STK,MID, ,74,68,0,95,100,96,75,71,83,92,90,84,89,0,75,71,91,81,87,84,77,96,85,500800,500800,500800,500800,475200,468400,474300,468900,450800,431500,428800,432000,432900,432900,426900,416700,410200,408100,413700,414600,413600,416800,419600
Jack Steven (STK), STK,MID, ,135,98,71,76,121,100,101,88,104,94,104,99,82,0,92,103,126,107,107,102,119,107,102,498600,498600,498600,502000,479600,473900,481100,496600,492100,490200,489500,490100,485200,485200,476300,471500,487700,506200,521500,522000,527700,531800,534800
Koby Stevens (STK), STK,MID, ,72,62,0,0,0,0,0,0,0,59,62,57,62,0,48,68,71,64,54,65,56,57,57,435100,435100,435100,435100,435100,435100,435100,435100,435100,435100,376700,354600,339800,339800,322800,315300,313700,319800,317900,313900,307400,304000,297900
Jimmy Webster (STK), STK,DEF, ,81,106,95,0,0,112,105,132,107,103,113,111,109,0,105,108,93,94,109,111,99,126,108,391000,391000,391000,413200,413200,413200,443700,464800,495600,515500,530700,533600,538400,538400,538300,536900,528800,518000,510500,513000,517100,527700,534000
Maverick Weller (STK), STK,FWD, ,0,0,0,0,83,60,87,71,24,63,68,62,63,0,69,63,64,79,65,61,63,66,65,350300,350300,350300,350300,350300,350300,350300,359600,360200,344300,304400,308500,311500,311500,314100,316500,318700,324700,330000,332500,327300,323900,323200
Brandon White (STK), STK,DEF, ,0,0,43,53,90,54,0,0,0,59,59,59,59,0,59,60,59,59,68,59,59,58,59,225800,225800,225800,225800,225800,250100,271900,271900,271900,271900,288000,289400,290400,290400,291100,292100,292800,293400,297400,300300,302300,299400,297300
Nathan Wright (STK), STK,FWD, ,0,0,32,0,0,0,0,0,0,41,44,47,40,0,39,44,40,41,52,46,44,44,42,183300,183300,183300,183300,183300,183300,183300,183300,183300,183300,186100,194900,200800,200800,202900,203100,203300,204200,208500,214400,220000,220500,219100
Aliir Aliir (SYD), SYD,DEF, ,0,0,0,32,0,0,0,0,0,46,56,55,52,0,53,54,56,53,53,56,51,53,50,218100,218100,218100,218100,218100,218100,218100,218100,218100,218100,219200,230200,240900,240900,247400,251700,256600,260200,262400,264000,264200,264400,261900
Joel Amartey (SYD), SYD,RUC, ,0,0,0,0,0,0,0,0,0,21,20,21,21,0,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
James Bell (SYD), SYD,MID, ,0,0,0,0,0,0,0,0,0,21,20,21,21,0,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Jake Brown (SYD), SYD,MID, FWD,0,0,0,0,0,0,0,0,0,21,20,21,21,0,20,21,21,20,21,21,20,21,21,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102500,102600,102600,102700,102700,102700,102700,102700,102700,102700,102700,102700
Darcy Cameron (SYD), SYD,RUC, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Harry Cunningham (SYD), SYD,FWD, ,66,81,58,66,86,59,30,99,76,64,66,68,64,0,62,65,71,77,69,69,70,78,72,345100,345100,345100,345000,346100,349500,351200,335700,329300,332000,347000,341900,338100,338100,333600,328900,328600,335100,341600,345500,345200,349000,353100
Jordan Dawson (SYD), SYD,MID, FWD,0,0,0,0,0,0,0,0,0,32,32,32,32,0,32,32,32,32,32,32,32,32,32,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,133300,140300,140300,145300,149000,151700,153700,155200,156200,156900,157500,157900
Oliver Florent (SYD), SYD,FWD, ,32,73,39,82,42,70,32,79,76,55,60,60,52,0,60,63,52,60,67,61,57,54,61,246200,246200,246200,245100,267600,270500,285600,273800,281000,288700,307800,302900,298000,298000,294400,293200,292300,291600,292900,297900,300200,296100,293100
Jordan Foote (SYD), SYD,MID, FWD,0,0,0,0,0,0,0,0,0,39,39,39,42,0,39,39,39,39,39,43,39,37,33,169800,169800,169800,169800,169800,169800,169800,169800,169800,169800,169800,176300,182300,182300,186700,189900,190900,191700,192300,194500,196100,196400,192100
Robbie Fox (SYD), SYD,MID, ,55,51,0,0,0,63,32,0,0,52,52,52,53,0,52,56,47,52,52,56,52,52,52,232200,232200,232200,232200,232200,232200,246300,245800,245800,245800,239800,244800,248900,248900,251900,255900,256100,256300,254600,257400,259500,260900,260200
Lance Franklin (SYD), SYD,FWD, ,175,87,106,98,48,0,0,0,112,94,115,91,87,0,85,87,93,78,92,83,89,85,88,540500,540500,540500,561500,544100,514200,514200,514200,514200,490800,488000,490300,488900,488900,474500,462200,455900,448100,444700,437700,437500,434300,434200
Heath Grundy (SYD), SYD,DEF, ,26,68,64,71,49,100,107,105,86,83,96,95,92,0,86,90,86,94,99,77,93,86,83,398600,398600,398600,363200,358600,346900,353300,373500,412400,434200,439300,443200,450100,450100,450600,448700,444700,445300,449800,449100,448100,441600,439500
Dan Hannebery (SYD), SYD,MID, ,0,87,81,67,55,0,0,0,52,78,59,76,69,0,66,67,73,69,70,67,59,63,64,535100,535100,535100,535100,499500,459300,459300,459300,459300,413200,365200,361800,355300,355300,353700,348500,346600,346500,347700,346000,340200,332800,326100
Will Hayward (SYD), SYD,FWD, ,41,31,93,25,49,93,83,77,51,73,69,77,69,0,69,100,66,71,68,71,71,70,62,267800,267800,267800,270400,266000,271100,273900,301400,333300,337600,331700,340000,344300,344300,347400,360000,367900,374500,365100,360400,357000,355400,350300
Isaac Heeney (SYD), SYD,MID, FWD,105,110,104,120,123,94,88,78,105,92,91,100,88,0,109,95,107,115,119,97,84,92,95,536300,536300,536300,536400,544900,557600,560400,547100,516000,497900,483800,479700,474900,474900,479400,480500,489800,499300,516900,525300,517600,500000,486200
George Hewett (SYD), SYD,MID, FWD,95,88,23,39,71,83,89,91,85,85,78,81,89,0,84,88,94,89,81,92,91,77,68,405800,405800,405800,390000,354500,321000,322200,344900,369600,388200,402800,403100,405100,405100,409300,415500,422200,429300,431400,432100,433400,432700,421400
Kieren Jack (SYD), SYD,MID, FWD,87,50,68,56,48,94,84,46,48,62,64,60,62,0,69,69,63,58,65,71,78,65,65,406800,406800,406800,390300,365500,346600,343200,352600,357800,340800,310400,309700,309200,309200,311100,316600,320900,319200,316200,317500,327500,334800,337400
Alex Johnson (SYD), SYD,DEF, ,0,0,0,0,0,0,0,0,0,61,61,61,61,0,61,61,61,61,61,61,61,61,61,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,102400,156400,195900,195900,224800,245800,261200,272400,280600,286600,291000,294200,296600
Zak Jones (SYD), SYD,MID, ,85,0,0,40,99,87,103,66,62,81,96,90,82,0,67,77,78,80,86,93,92,89,74,457100,457100,457100,457100,457100,437600,422500,439000,435200,421000,399400,410900,419800,419800,413300,402800,393300,392100,395300,404300,416300,426400,425200
Josh P. Kennedy (SYD), SYD,MID, ,93,100,92,46,59,125,151,73,108,104,102,105,100,0,111,106,109,106,113,102,109,103,114,564200,564200,564200,541600,505600,461100,441600,473500,502000,514900,507700,509700,509300,509300,513100,516300,522700,525100,530000,530400,532000,528800,531800
Matthew Ling (SYD), SYD,DEF, ,0,0,0,0,0,0,0,0,0,29,29,29,29,0,29,29,29,29,29,29,29,29,29,144300,144300,144300,144300,144300,144300,144300,144300,144300,144300,144300,144200,144200,144200,144200,144200,144200,144200,144200,144200,144200,144200,144200
Jake Lloyd (SYD), SYD,DEF, ,119,71,85,89,94,90,80,130,173,113,111,126,108,0,119,103,105,111,101,119,105,109,75,479900,479900,479900,475300,460000,459500,459700,455000,466600,511700,585900,584200,580700,580700,581800,572200,563900,554300,546400,546800,544500,546300,528000
Jack Maibaum (SYD), SYD,DEF, ,0,0,0,0,0,0,0,0,0,25,25,25,25,0,25,25,25,25,25,25,25,25,25,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,123900,124000,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100,124100
Harrison Marsh (SYD), SYD,DEF, ,0,0,0,0,80,34,47,0,0,52,49,49,56,0,50,44,43,47,49,51,49,45,49,300500,300500,300500,300500,300500,300500,300500,292200,292200,292200,265300,260700,259200,259200,258500,255800,248000,241000,238000,239400,241400,241100,239900
Tom McCartin (SYD), SYD,FWD, ,0,0,0,0,0,0,0,27,45,36,36,36,36,0,36,36,36,36,36,36,36,36,34,117300,117300,117300,117300,117300,117300,117300,117300,117300,117300,150000,157800,163400,163400,167500,170500,172800,174400,175600,176500,177200,177700,177100
Jarrad McVeigh (SYD), SYD,DEF, ,51,106,66,93,106,79,88,77,125,101,80,96,93,0,91,94,92,91,96,101,104,97,94,454800,454800,454800,433600,438300,442100,449100,451300,438900,450000,475400,470900,464000,464000,463900,462900,461800,461000,461300,465500,474300,481300,483200
Lewis Melican (SYD), SYD,DEF, ,62,56,75,0,0,0,0,0,0,63,57,55,59,0,60,55,52,65,61,60,64,60,59,316300,316300,316300,318500,318500,318500,318500,318500,318500,318500,320300,312100,304300,304300,299900,296700,291200,289500,290900,295500,298400,300100,300900
Callum Mills (SYD), SYD,DEF, ,90,40,105,84,68,95,74,63,92,76,87,86,83,0,73,84,83,80,76,80,57,73,76,403100,403100,403100,401100,398100,408900,410900,407200,401300,395300,400000,403300,408900,408900,406600,404100,402300,404100,401900,398900,386500,376100,366700
Sam Naismith (SYD), SYD,RUC, ,0,0,0,0,0,0,0,0,0,62,66,63,65,0,61,58,63,63,63,61,70,68,70,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,363700,350900,342900,342900,334900,326800,320000,315900,315100,313600,315700,319400,326100
